N°Ins,Code_UE,credit_obtenu,Moy_UE,Aquit,exclu_ue
14010696459,UE16,0.0,0.00,false,false
14010696474,UEIN1,4.0,3.05,false,false
14010696474,UEIN2,8.0,7.11,false,false
14010696474,UEF21,8.0,8.48,false,false
14010696474,UEF22,6.0,8.25,false,false
14010796606,UEIN1,0.0,0.00,false,false
14010796606,UEIN2,0.0,0.00,false,false
14010796606,UEIN3,0.0,0.00,false,false
14010796606,UEIN4,0.0,0.00,false,false
14010796606,UEIN5,0.0,0.00,false,false
14010796606,UEIN6,0.0,0.00,false,false
14010696481,TRX,3.0,8.50,false,false
14010696481,REOP,6.0,7.76,false,false
14010796569,REOP,9.5,10.05,false,false
14010796569,ALOG,3.0,9.63,false,false
14010796569,UDE,2.5,13.50,false,false
14010796569,UTE,2.5,10.00,false,false
14010796586,ANG,2.5,14.00,false,false
14010796586,BSE,2.5,12.10,false,false
14010796586,LCO,6.5,11.37,false,false
14010796586,MVS,2.5,9.81,false,false
14010796586,ROP,6.0,9.56,false,false
14010796586,ANG2,2.5,14.00,false,false
14010796586,HWR,3.0,12.40,false,false
14010796586,TWB,11.5,10.19,false,false
14010796594,TRX,3.0,9.07,false,false
14010796594,REOP,9.5,10.18,false,false
14010796594,ALOG,9.0,10.14,false,false
14010796598,TRX,0.0,0.00,false,false
14010796598,REOP,0.0,0.00,false,false
14010796598,ALOG,0.0,0.00,false,false
14010796598,UDE,0.0,0.00,false,false
14010796643,TRX,6.5,12.27,false,false
14010796643,REOP,2.5,7.71,false,false
14010696484,UEF11,0.0,3.10,false,false
14010696484,UED,6.0,7.12,false,false
14010696484,UEIN4,5.0,3.44,false,false
14010696484,UEIN5,4.0,3.42,false,false
14010696492,UEF11,12.0,9.25,false,false
14010696492,UED,3.0,3.89,false,false
14010696492,UEIN1,9.0,8.55,false,false
14010696492,UEM ,3.0,5.75,false,false
14010696492,UEIN2,4.0,4.23,false,false
14010696492,UEIN3,0.0,0.00,false,false
14010696492,UEIN4,11.0,8.06,false,false
14010696492,UEIN5,4.0,4.35,false,false
14010796647,UE13,18.0,10.17,false,false
14010796647,UE14,12.0,12.44,false,false
14010796647,UE15,10.0,10.01,false,false
14010796647,UE16,20.0,18.00,false,false
14010896694,MG7,0.0,0.00,false,false
14010896694,MG8,0.0,0.00,false,false
14010896694,MG9,0.0,0.00,false,false
14010896694,MG10,0.0,0.00,false,false
14010896694,MG11,0.0,0.00,false,false
14010896694,MG12,0.0,0.00,false,false
14010696481,ALOG,3.0,8.93,false,false
14010696481,UDE,2.5,10.00,false,false
14010696498,UDE,2.5,10.00,false,false
14010796643,ALOG,9.0,10.33,false,false
14010796644,TRX,6.5,10.70,false,false
14010796644,REOP,6.0,9.35,false,false
14010796644,ALOG,9.0,10.89,false,false
14010796644,UDE,2.5,13.00,false,false
14010796651,TRX,6.5,11.21,false,false
14010796651,REOP,6.0,8.86,false,false
14010796651,ALOG,5.5,9.93,false,false
14010796651,UDE,2.5,12.00,false,false
14010796671,TRX,6.5,11.83,false,false
14010796671,REOP,6.0,9.88,false,false
14010796671,ALOG,5.5,9.23,false,false
14010896695,TRX,6.5,10.19,false,false
14010896695,REOP,6.0,9.32,false,false
14010896695,ALOG,9.0,10.69,false,false
14010696518,UE13,0.0,0.00,false,false
14010696518,UE14,0.0,0.00,false,false
14010696518,UE15,0.0,0.00,false,false
14010696518,UE16,0.0,0.00,false,false
14010896715,MG7,0.0,0.00,false,false
14010896715,MG8,0.0,0.00,false,false
14010896715,MG9,0.0,0.00,false,false
14010896715,MG10,0.0,0.00,false,false
14010896715,MG11,0.0,0.00,false,false
14010896715,MG12,0.0,0.00,false,false
14010896695,UDE,2.5,12.00,false,false
14010896700,ANG,2.5,10.00,false,false
14010896700,BSE,0.0,6.40,false,false
14010896700,LCO,6.5,12.47,false,false
14010896700,MVS,9.0,10.51,false,false
14010896701,ANG,2.5,15.50,false,false
14010896701,BSE,2.5,15.50,false,false
14010896701,LCO,6.5,13.04,false,false
14010896703,TRX,6.5,10.01,false,false
14010896703,REOP,6.0,9.32,false,false
14010896703,ALOG,3.0,9.22,false,false
14010896703,UDE,2.5,12.50,false,false
14010896717,ANG,2.5,16.00,false,false
14010896717,BSE,2.5,14.50,false,false
14010896717,LCO,6.5,13.67,false,false
14010896717,MVS,9.0,11.96,false,false
14010896719,ANG,2.5,17.50,false,false
14010896719,BSE,2.5,13.50,false,false
14010896719,LCO,6.5,12.41,false,false
14010896720,TRX,6.5,10.98,false,false
14010896720,REOP,6.0,9.08,false,false
14010896720,ALOG,9.0,10.96,false,false
14010896720,UDE,2.5,14.00,false,false
14010896723,ANG,2.5,17.00,false,false
14010896723,BSE,2.5,14.00,false,false
14010896723,LCO,6.5,15.72,false,false
14010896723,MVS,9.0,14.72,false,false
14010896723,ROP,9.5,12.69,false,false
14010896727,ANG,2.5,15.00,false,false
14010896727,BSE,0.0,9.00,false,false
14010896727,LCO,6.5,16.19,false,false
14010696401,UEIN1,0.0,0.00,false,false
14010696401,UEIN2,0.0,0.00,false,false
14010696401,UEIN3,0.0,0.00,false,false
14010696401,UEIN4,0.0,0.00,false,false
14010696401,UEIN5,0.0,0.00,false,false
14010696401,UEIN6,0.0,0.00,false,false
14010696402,TRX,0.0,8.16,false,false
14010696402,REOP,0.0,5.32,false,false
14010696402,ALOG,0.0,5.39,false,false
14010696402,UDE,2.5,10.50,false,false
14010696402,UTE,0.0,0.00,false,false
14010696434,UDE,2.5,12.00,false,false
14010696434,UTE,2.5,16.00,false,false
14010696434,VTIM,0.0,8.41,false,false
14010896727,MVS,9.0,11.87,false,false
14010896727,ROP,9.5,12.22,false,false
14010896727,ANG2,2.5,15.00,false,false
14010896727,HWR,3.0,12.80,false,false
14010896727,TWB,11.5,12.06,false,false
14010896729,TRX,6.5,11.25,false,false
14010896729,REOP,6.0,9.22,false,false
14010896729,ALOG,3.0,8.72,false,false
14010896729,UDE,2.5,10.00,false,false
14010896729,UTE,2.5,16.00,false,false
14010896731,UE13,0.0,7.46,false,false
14010896731,UE14,12.0,10.48,false,false
14010896731,UE15,0.0,7.94,false,false
14010896731,UE16,20.0,14.50,false,false
14010896733,ANG,2.5,16.00,false,false
14010896733,BSE,2.5,13.00,false,false
14010896733,LCO,6.5,11.47,false,false
14010896733,MVS,9.0,10.83,false,false
14010896733,ROP,9.5,10.37,false,false
14010896734,ANG,2.5,16.00,false,false
14010896734,BSE,0.0,8.00,false,false
14010896734,LCO,6.5,15.09,false,false
14010896734,MVS,9.0,12.97,false,false
14010896734,ROP,9.5,10.66,false,false
14010896735,TRX,6.5,10.38,false,false
14010696529,UEIN4,11.0,8.72,false,false
14010896757,UEIN1,5.0,9.28,false,false
14010896757,UEIN2,8.0,9.94,false,false
14010896757,UEIN3,4.0,11.50,false,false
14010896757,UEIN4,16.0,11.96,false,false
14010896757,UEIN5,12.0,10.17,false,false
14010696540,UE13,18.0,13.18,false,false
14010696540,UE14,12.0,12.78,false,false
14010696540,UE15,10.0,12.84,false,false
14010696540,UE16,20.0,18.00,false,false
14010796545,VTIM,13.0,11.19,false,false
14010896735,REOP,0.0,8.35,false,false
14010896735,ALOG,9.0,10.69,false,false
14010896735,UDE,2.5,12.00,false,false
14010896737,TRX,6.5,12.87,false,false
14010896737,REOP,2.5,9.76,false,false
14010896737,ALOG,9.0,13.53,false,false
14010896738,TRX,6.5,13.86,false,false
14010896738,REOP,9.5,13.90,false,false
14010896738,ALOG,9.0,14.57,false,false
14010896738,UDE,2.5,15.00,false,false
14010896738,UTE,2.5,17.50,false,false
14010896747,ANG,2.5,10.00,false,false
14010896747,BSE,2.5,10.00,false,false
14010896747,LCO,6.5,13.12,false,false
14010896747,MVS,9.0,10.51,false,false
14010896759,TRX,3.5,9.13,false,false
14010896759,REOP,0.0,8.20,false,false
14010896759,ALOG,9.0,10.92,false,false
14010896759,UDE,2.5,14.00,false,false
14010896761,TRX,6.5,12.75,false,false
14010896761,REOP,3.5,9.05,false,false
14010896761,ALOG,3.0,7.22,false,false
14010896761,UDE,2.5,12.00,false,false
14010896762,ANG,2.5,16.50,false,false
14010896762,BSE,2.5,11.00,false,false
14010896762,LCO,6.5,12.52,false,false
14010896762,MVS,9.0,11.08,false,false
14010896764,ANG,2.5,16.00,false,false
14010896764,BSE,2.5,14.00,false,false
14010896764,LCO,6.5,12.36,false,false
14010796551,UEIN1,0.0,0.00,false,false
14010796551,UEIN2,0.0,0.00,false,false
14010796551,UEF11,12.0,8.34,false,false
14010796551,UED,0.0,0.23,false,false
14010796551,UEM ,3.0,5.00,false,false
14010796551,UEF22,6.0,6.19,false,false
14010796551,UED23,2.0,3.83,false,false
14010796551,UEF21,8.0,6.67,false,false
14010796551,UEIN3,0.0,0.00,false,false
14010796551,UEIN4,0.0,0.00,false,false
14010796551,UEIN5,0.0,0.00,false,false
14010796551,UEIN6,0.0,0.00,false,false
14010796554,UEF11,0.0,0.00,false,false
14010796554,UED,0.0,0.00,false,false
14010796554,UEM ,0.0,0.00,false,false
14010796554,UEF22,3.0,2.50,false,false
14010796554,UED23,2.0,3.50,false,false
14010796554,UEF21,0.0,0.00,false,false
14010796547,UE13,0.0,6.71,false,false
14010796547,UE14,4.0,9.13,false,false
14010796547,UE15,0.0,7.75,false,false
14010796547,UE16,20.0,17.00,false,false
14010896764,MVS,9.0,12.94,false,false
14010896765,TRX,3.0,8.64,false,false
14010896765,REOP,6.0,8.55,false,false
14010896765,ALOG,9.0,10.99,false,false
14010896765,UDE,2.5,12.50,false,false
14010896766,TRX,3.0,9.87,false,false
14010896766,REOP,3.5,9.06,false,false
14010896766,ALOG,3.0,8.30,false,false
14010896768,TRX,6.5,12.14,false,false
14010896768,REOP,6.0,8.58,false,false
14010896768,ALOG,5.5,9.62,false,false
14010896768,UDE,2.5,10.00,false,false
14010896780,TRX,0.0,0.00,false,false
14010896780,REOP,0.0,0.00,false,false
14010896780,ALOG,0.0,0.00,false,false
14010896780,UDE,0.0,0.00,false,false
14010896780,UTE,0.0,0.00,false,false
14011097494,UEIN1,14.0,13.29,false,false
14011097494,UEIN2,12.0,13.44,false,false
14011097493,UED23,2.0,3.33,false,false
14011097493,UEF21,0.0,3.34,false,false
14011097493,UEF22,0.0,1.46,false,false
14010997029,MG7,0.0,0.00,false,false
14010997029,MG8,0.0,0.00,false,false
14010997029,MG9,0.0,0.00,false,false
14010997029,MG10,0.0,0.00,false,false
14010796560,TRX,0.0,0.65,false,false
14010796560,REOP,0.0,0.00,false,false
14010796560,ALOG,0.0,0.00,false,false
14010796560,UDE,0.0,0.00,false,false
14010796560,UTE,0.0,0.00,false,false
14010896780,VTIM,0.0,0.00,false,false
14010896780,TCE,0.0,0.00,false,false
14010896780,EDP,0.0,0.00,false,false
14010896780,UET,0.0,0.00,false,false
14010896781,TRX,6.5,13.17,false,false
14010896781,REOP,9.5,12.18,false,false
14010896781,ALOG,9.0,15.93,false,false
14010896781,UDE,2.5,12.00,false,false
14010896782,UE13,0.0,7.19,false,false
14010896782,UE14,12.0,10.67,false,false
14010896782,UE15,0.0,7.94,false,false
14010896782,UE16,20.0,15.00,false,false
14010896787,TRX,6.5,11.54,false,false
14010896787,REOP,6.0,9.96,false,false
14010896787,ALOG,9.0,10.73,false,false
14010896787,UDE,2.5,11.50,false,false
14010896787,UTE,2.5,10.00,false,false
14010896787,VTIM,13.0,10.17,false,false
14010896787,TCE,11.5,11.01,false,false
14010896787,EDP,3.0,12.50,false,false
14010896787,UET,2.5,10.00,false,false
14010896794,ANG,2.5,17.50,false,false
14010896794,BSE,2.5,13.50,false,false
14010896794,LCO,6.5,13.11,false,false
14010896794,MVS,9.0,12.31,false,false
14010896803,ANG,2.5,16.00,false,false
14010896803,BSE,2.5,14.50,false,false
14010896803,LCO,6.5,13.90,false,false
14011097494,UEIN3,2.0,8.00,false,false
14011097419,UEF21,8.0,9.68,false,false
14011097419,UEF22,3.0,7.35,false,false
14011097421,UED,3.0,6.17,false,false
14011097421,UEF11,0.0,4.27,false,false
14011097421,UEM ,3.0,6.25,false,false
14011097421,UED23,0.0,0.00,false,false
14011097421,UEF21,0.0,3.17,false,false
14011097421,UEF22,0.0,0.09,false,false
14011097423,UED,0.0,0.00,false,false
14011097423,UEF11,0.0,0.00,false,false
14011097423,UEM ,0.0,0.00,false,false
14011097423,UED23,0.0,0.00,false,false
14011097423,UEF21,0.0,0.00,false,false
14011097423,UEF22,0.0,0.00,false,false
14011097425,UEF21,12.0,10.34,false,false
14011097425,UEF22,3.0,8.39,false,false
14011097427,UED,0.0,6.82,false,false
14011097427,UEF11,0.0,5.29,false,false
14011097427,UEM ,3.0,8.00,false,false
14011097427,UED23,0.0,0.67,false,false
14011097427,UEF21,0.0,1.80,false,false
14011097427,UEF22,0.0,1.21,false,false
14011097429,UED,3.0,6.01,false,false
14011097429,UEF11,0.0,3.97,false,false
14011097419,MG7,0.0,0.00,false,false
14011097419,MG8,0.0,0.00,false,false
14011097420,UEIN1,14.0,10.61,false,false
14011097420,UEIN2,12.0,11.39,false,false
14011097420,UEIN3,4.0,10.00,false,false
14011097420,UEIN4,16.0,10.09,false,false
14011097420,UEIN5,8.0,9.35,false,false
14011097420,UEIN6,2.0,13.75,false,false
14011097422,UEIN1,14.0,11.33,false,false
14011097422,UEIN2,12.0,12.89,false,false
14011097422,UEIN3,2.0,9.25,false,false
14011097422,UEIN4,16.0,10.33,false,false
14011097422,UEIN5,0.0,8.47,false,false
14011097422,UEIN6,2.0,11.75,false,false
14011097425,MG7,0.0,0.00,false,false
14011097425,MG8,0.0,0.00,false,false
14011097425,MG9,0.0,0.00,false,false
14011097425,MG10,0.0,0.00,false,false
14011097425,MG11,0.0,0.00,false,false
14011097433,MG7,0.0,0.00,false,false
14010796588,UEF11,6.0,4.24,false,false
14010796588,UED,0.0,1.81,false,false
14010796588,UEM ,3.0,5.25,false,false
14010796588,UED23,2.0,3.33,false,false
14010796588,MG8,0.0,0.00,false,false
14010796588,MG10,0.0,0.00,false,false
14010796588,MG11,4.0,3.60,false,false
14010796588,MG12,0.0,0.00,false,false
14010796589,UEIN1,0.0,0.00,false,false
14010896821,UEIN1,10.0,9.52,false,false
14010896821,UEIN3,4.0,10.25,false,false
14010896821,UEIN4,16.0,10.62,false,false
14010896826,MG7,0.0,0.00,false,false
14010896826,MG8,0.0,0.00,false,false
14010896826,MG9,0.0,0.00,false,false
14010896826,MG10,0.0,0.00,false,false
14010896826,MG11,0.0,0.00,false,false
14010896826,MG12,0.0,0.00,false,false
14010896803,MVS,9.0,11.41,false,false
14010896803,ROP,6.0,9.29,false,false
14010896806,TRX,6.5,10.91,false,false
14010896806,REOP,3.5,8.32,false,false
14010896806,ALOG,3.0,9.91,false,false
14010896814,ANG,2.5,15.00,false,false
14010896814,BSE,2.5,12.10,false,false
14010896814,LCO,6.5,11.18,false,false
14010896814,MVS,9.0,10.28,false,false
14010896814,ROP,0.0,7.63,false,false
14010896824,TRX,6.5,10.48,false,false
14010896824,REOP,9.5,10.03,false,false
14010896824,ALOG,3.0,8.29,false,false
14010896824,UDE,2.5,11.50,false,false
14010896824,UTE,2.5,14.50,false,false
14010896824,VTIM,13.0,11.63,false,false
14010896824,TCE,0.0,8.91,false,false
14010896825,TRX,6.5,10.00,false,false
14010896825,REOP,3.5,9.09,false,false
14010896825,ALOG,3.0,9.46,false,false
14010896830,TRX,6.5,10.18,false,false
14010896830,REOP,6.0,9.32,false,false
14010896830,ALOG,9.0,11.43,false,false
14010796589,UEIN2,0.0,0.00,false,false
14010796589,UEIN3,0.0,0.00,false,false
14010796589,UEIN4,0.0,0.00,false,false
14010796589,UEIN5,0.0,0.00,false,false
14010796589,UEIN6,0.0,0.00,false,false
14010796589,UEF11,6.0,4.51,false,false
14010796589,UEF22,3.0,5.48,false,false
14010796589,UED23,2.0,3.67,false,false
14010796589,UEF21,8.0,7.67,false,false
14010796593,UEF11,0.0,4.19,false,false
14010796593,UED,3.0,8.20,false,false
14010796593,UEIN1,0.0,0.00,false,false
14010796593,UEIN2,0.0,0.00,false,false
14010796593,UEIN3,0.0,0.00,false,false
14010796593,UEIN4,0.0,0.00,false,false
14010796593,UEIN5,0.0,0.00,false,false
14010796593,UEIN6,0.0,0.00,false,false
14010796595,UEF11,6.0,6.01,false,false
14010796595,UED,6.0,8.15,false,false
14010796595,UEF22,3.0,5.65,false,false
14010796595,UEF21,4.0,3.50,false,false
14010796595,UEIN1,4.0,3.95,false,false
14010796595,UEIN2,4.0,4.07,false,false
14010796595,UEIN4,5.0,3.26,false,false
14010896836,UEIN1,10.0,9.94,false,false
14010896836,UEIN2,12.0,10.73,false,false
14010896830,UDE,0.0,5.00,false,false
14010896831,TRX,6.5,11.06,false,false
14010896831,REOP,3.5,9.77,false,false
14010896831,ALOG,3.0,8.20,false,false
14010896831,UDE,2.5,10.50,false,false
14010896834,TRX,6.5,10.28,false,false
14010896834,REOP,0.0,8.38,false,false
14010896834,ALOG,9.0,11.43,false,false
14010896835,ANG,2.5,10.00,false,false
14010896835,BSE,2.5,11.80,false,false
14010896835,LCO,6.5,10.80,false,false
14010896835,MVS,9.0,12.11,false,false
14010896837,ANG,2.5,10.00,false,false
14010896837,BSE,2.5,10.80,false,false
14010896837,LCO,6.5,11.67,false,false
14010796595,UEIN5,0.0,0.00,false,false
14010796604,UE13,0.0,0.00,false,false
14010796604,UE14,0.0,0.00,false,false
14010796604,UE15,0.0,0.00,false,false
14010796604,UE16,0.0,0.00,false,false
14010796606,UEF11,12.0,9.11,false,false
14010796606,UED,3.0,6.39,false,false
14010796606,UEF22,3.0,5.26,false,false
14010796606,UEF21,4.0,5.37,false,false
14010796607,UEF22,0.0,1.60,false,false
14010796607,UED23,2.0,3.33,false,false
14010796607,MG7,0.0,0.00,false,false
14010796607,MG8,0.0,0.00,false,false
14010796607,MG10,0.0,0.00,false,false
14010796607,MG11,0.0,0.00,false,false
14010796607,MG12,0.0,0.00,false,false
14010896850,MG7,0.0,0.00,false,false
14010896850,MG8,0.0,0.00,false,false
14010896850,MG9,0.0,0.00,false,false
14010896850,MG10,0.0,0.00,false,false
14010896850,MG11,0.0,0.00,false,false
14010896850,MG12,0.0,0.00,false,false
14010896837,MVS,9.0,10.87,false,false
14010896837,ROP,0.0,8.88,false,false
14010896837,ANG2,2.5,10.00,false,false
14010896837,HWR,3.0,14.20,false,false
14010896837,TWB,11.5,10.08,false,false
14010896841,TRX,3.0,9.26,false,false
14010896841,REOP,3.5,7.51,false,false
14010896841,ALOG,3.0,8.64,false,false
14010896841,UDE,2.5,12.00,false,false
14010896843,TRX,6.5,10.94,false,false
14010896843,REOP,9.5,10.14,false,false
14010896843,ALOG,3.0,9.74,false,false
14010896843,UDE,2.5,13.00,false,false
14010896847,ANG,2.5,15.00,false,false
14010896847,BSE,2.5,12.50,false,false
14010896847,LCO,6.5,12.46,false,false
14010896847,MVS,9.0,10.27,false,false
14010896855,ANG,2.5,17.00,false,false
14010896855,BSE,2.5,11.00,false,false
14010796612,UEIN1,0.0,0.00,false,false
14010796612,UEIN2,0.0,0.00,false,false
14010796612,UEIN3,2.0,5.00,false,false
14010796612,UEIN4,0.0,0.00,false,false
14010796612,UEIN5,0.0,1.02,false,false
14010796612,UEIN6,0.0,0.00,false,false
14010796612,UEF11,0.0,2.46,false,false
14010796612,UED,3.0,4.49,false,false
14010796612,UEM ,3.0,5.00,false,false
14010796615,UEF11,6.0,4.30,false,false
14010796615,UED,0.0,0.00,false,false
14010796615,UEM ,3.0,5.00,false,false
14010796615,UEF22,3.0,2.59,false,false
14010796615,UED23,4.0,6.67,false,false
14010896859,UE13,0.0,0.00,false,false
14010896859,UE14,0.0,0.00,false,false
14010896859,UE15,0.0,0.00,false,false
14010896859,UE16,0.0,0.00,false,false
14010896860,UE13,0.0,6.31,false,false
14010896860,UE14,4.0,8.47,false,false
14010896860,UE15,0.0,5.45,false,false
14010896860,UE16,20.0,15.00,false,false
14010996868,MG7,0.0,0.00,false,false
14010996868,MG8,0.0,0.00,false,false
14010996868,MG9,0.0,0.00,false,false
14010996868,MG10,0.0,0.00,false,false
14010996868,MG11,0.0,0.00,false,false
14010796614,UE13,0.0,6.39,false,false
14010796614,UE14,12.0,10.62,false,false
14010796614,UE15,0.0,8.44,false,false
14010796614,UE16,20.0,16.00,false,false
14010896855,LCO,6.5,12.08,false,false
14010896855,MVS,9.0,11.97,false,false
14010896858,ANG,2.5,17.00,false,false
14010896858,BSE,2.5,16.00,false,false
14010896858,LCO,6.5,14.14,false,false
14010896858,MVS,9.0,13.95,false,false
14010896862,TRX,3.0,8.57,false,false
14010896862,REOP,9.5,10.02,false,false
14010896862,ALOG,3.0,9.10,false,false
14010896862,UDE,2.5,13.00,false,false
14010796615,UEF21,4.0,3.33,false,false
14010796618,MG7,0.0,0.00,false,false
14010796618,MG8,0.0,0.00,false,false
14010796618,MG10,4.0,3.30,false,false
14010796619,UEIN1,0.0,0.00,false,false
14010796619,UEIN2,0.0,0.00,false,false
14010796619,UEF11,3.0,3.20,false,false
14010796619,UED,3.0,3.67,false,false
14010796619,UED23,2.0,3.67,false,false
14010796619,UEF21,8.0,7.33,false,false
14010796619,UEIN3,0.0,0.00,false,false
14010796619,UEIN4,0.0,0.00,false,false
14010796619,UEIN5,0.0,0.00,false,false
14010796619,UEIN6,0.0,0.00,false,false
14010996868,MG12,0.0,0.00,false,false
14010996870,MG7,0.0,0.00,false,false
14010996870,MG8,0.0,0.00,false,false
14010996870,MG9,0.0,0.00,false,false
14010996870,MG10,0.0,0.00,false,false
14010996870,MG11,0.0,0.00,false,false
14010996870,MG12,0.0,0.00,false,false
14010996871,MG7,0.0,0.00,false,false
14010996871,MG8,0.0,0.00,false,false
14010996871,MG9,0.0,0.00,false,false
14010996871,MG10,0.0,0.00,false,false
14010996871,MG11,0.0,0.00,false,false
14010996871,MG12,0.0,0.00,false,false
14010996873,MG7,0.0,0.00,false,false
14010996873,MG8,0.0,0.00,false,false
14010996873,MG9,0.0,0.00,false,false
14010996873,MG10,0.0,0.00,false,false
14010996873,MG11,0.0,0.00,false,false
14010996873,MG12,0.0,0.00,false,false
14010996875,UEIN1,14.0,10.10,false,false
14010996875,UEIN3,2.0,8.50,false,false
14010996874,UE13,0.0,8.56,false,false
14010996874,UE14,4.0,8.61,false,false
14010996874,UE15,10.0,10.51,false,false
14010996874,UE16,20.0,16.75,false,false
14010996877,UE13,6.0,8.70,false,false
14010996877,UE14,12.0,11.94,false,false
14010796628,UEIN1,0.0,0.00,false,false
14010796628,UEIN2,0.0,0.00,false,false
14010796628,UEIN3,0.0,0.00,false,false
14010796628,UEIN4,0.0,0.00,false,false
14010796628,UEIN5,0.0,0.00,false,false
14010796628,UEIN6,0.0,0.00,false,false
14010996875,UEIN4,10.0,9.76,false,false
14010996875,UEIN5,8.0,9.67,false,false
14010996876,MG7,0.0,0.00,false,false
14010996876,MG8,0.0,0.00,false,false
14010996876,MG9,0.0,0.00,false,false
14010996876,MG10,0.0,0.00,false,false
14010996876,MG11,0.0,0.00,false,false
14010996876,MG12,0.0,0.00,false,false
14010996879,MG7,0.0,0.00,false,false
14010996879,MG8,0.0,0.00,false,false
14010996879,MG9,0.0,0.00,false,false
14010996879,MG10,0.0,0.00,false,false
14010996879,MG11,0.0,0.00,false,false
14010996879,MG12,0.0,0.00,false,false
14010996881,UEIN1,0.0,0.00,false,false
14010996881,UEIN2,0.0,0.00,false,false
14010996881,UEIN3,0.0,0.00,false,false
14010996881,UEIN4,0.0,0.00,false,false
14010996881,UEIN5,0.0,0.00,false,false
14010996881,UEIN6,0.0,0.00,false,false
14010996883,MG7,0.0,0.00,false,false
14010996883,MG8,0.0,0.00,false,false
14010996883,MG9,0.0,0.00,false,false
14010996877,UE15,10.0,10.13,false,false
14010996877,UE16,20.0,16.00,false,false
14010996878,UE13,18.0,14.56,false,false
14010996878,UE14,12.0,14.00,false,false
14010996878,UE15,10.0,15.46,false,false
14010996878,UE16,20.0,17.00,false,false
14010996886,UE13,0.0,7.88,false,false
14010996886,UE14,4.0,8.50,false,false
14010996886,UE15,10.0,10.43,false,false
14010996886,UE16,20.0,14.50,false,false
14010996892,UEIN1,14.0,10.65,false,false
14010996892,UEIN2,4.0,9.97,false,false
14010996892,UEIN3,2.0,8.00,false,false
14010796640,UE13,0.0,0.00,false,false
14010796640,UE14,0.0,0.00,false,false
14010796640,UE15,0.0,0.00,false,false
14010796640,UE16,0.0,0.00,false,false
14010996883,MG10,0.0,0.00,false,false
14010996883,MG11,0.0,0.00,false,false
14010996883,MG12,0.0,0.00,false,false
14010996884,MG7,0.0,0.00,false,false
14010996884,MG8,0.0,0.00,false,false
14010996884,MG9,0.0,0.00,false,false
14010996884,MG10,0.0,0.00,false,false
14010996884,MG11,0.0,0.00,false,false
14010996884,MG12,0.0,0.00,false,false
14010996887,MG7,0.0,0.00,false,false
14010996887,MG8,0.0,0.00,false,false
14010996887,MG9,0.0,0.00,false,false
14010996887,MG10,0.0,0.00,false,false
14010996887,MG11,0.0,0.00,false,false
14010996887,MG12,0.0,0.00,false,false
14010996890,MG7,0.0,0.00,false,false
14010996890,MG8,0.0,0.00,false,false
14010996890,MG9,0.0,0.00,false,false
14010996890,MG10,0.0,0.00,false,false
14010996890,MG11,0.0,0.00,false,false
14010996890,MG12,0.0,0.00,false,false
14010996891,MG7,0.0,0.00,false,false
14010996891,MG8,0.0,0.00,false,false
14010996891,MG9,0.0,0.00,false,false
14010996891,MG10,0.0,0.00,false,false
14010996891,MG11,0.0,0.00,false,false
14010996891,MG12,0.0,0.00,false,false
14010996892,UEIN4,16.0,10.12,false,false
