student_id,gender,level,repeated,status,study_path,scholar_year,bac_id,bac_year,bac_path,bac_feedback,bac_avg
14011198198,M,2.0,False,Ajourne,MGI,2016.0,11/8013353,2011.0,S,A.Bien,12.95
14011198259,M,2.0,False,Admis,MGI,2016.0,11/8008379,2011.0,S,A.Bien,13.64
14011198436,M,2.0,False,Admis,MGI,2016.0,11/8007938,2011.0,S,A.Bien,13.57
14011198512,M,2.0,False,Admis,MGI,2016.0,11/8007616,2011.0,S,Passable,11.89
14011198524,M,2.0,False,Admis,MGI,2016.0,11/8009726,2011.0,TM,Passable,10.97
14011198566,M,2.0,False,Ajourne,MGI,2016.0,11/8015286,2011.0,TM,Passable,11.13
14011198588,F,2.0,False,Admis,MGI,2016.0,11/8014632,2011.0,TM,Passable,11.99
14011298851,M,2.0,False,Admis,MGI,2016.0,12/11864,2012.0,S,T.Bien,16.0
14011298861,F,2.0,False,Admis,MGI,2016.0,12/8054396,2012.0,S,Passable,10.88
14011298862,M,2.0,False,Admis,MGI,2016.0,12/12298,2012.0,S,Bien,15.16
14011298871,M,2.0,False,Admis,MGI,2016.0,12/12134,2012.0,S,Bien,15.46
14011298877,M,2.0,False,Admis,MGI,2016.0,12/8012868,2012.0,S,Passable,11.88
14011097068,F,2.0,True,Ajourne,MIAS,2015.0,10/8013719,2010.0,S,Bien,14.41
14011097517,F,2.0,True,Ajourne,MIAS,2015.0,10/8051528,2010.0,TM,A.Bien,13.41
14011399236,M,2.0,False,Admis,MGI,2015.0,91/181780,1991.0,TM,Passable,11.27
14011399238,F,2.0,False,Admis,MGI,2015.0,01/801740,2001.0,S,Passable,11.41
14011399240,F,1.0,True,Ajourne,MGI,2015.0,05/8007504,2005.0,S,Passable,10.28
14011499274,M,1.0,False,Admis,MGI,2015.0,00/805838,2000.0,TM,Passable,10.09
14011097074,M,2.0,True,Ajourne,MIAS,2015.0,10/8013798,2010.0,M,A.Bien,12.3
14011198520,F,2.0,False,Admis,MGI,2015.0,11/8010232,2011.0,M,Passable,11.99
14011298612,M,1.0,True,Ajourne,MIAS,2015.0,12/8008469,2012.0,S,A.Bien,12.37
14011299184,M,1.0,True,Ajourne,MIAS,2015.0,12/8011922,2012.0,TM,Passable,10.28
14011599290,F,1.0,False,Ajourne,MGI,2015.0,04/8002741,2004.0,S,A.Bien,12.39
14011097290,M,1.0,True,Admis,MGI,2015.0,10/8008081,2010.0,S,Passable,11.38
14011298614,F,2.0,True,Ajourne,MIAS,2015.0,12/8054068,2012.0,S,A.Bien,13.22
14011399245,M,2.0,False,Admis,MGI,2015.0,97/710757,1997.0,S,Passable,10.0
14011097731,F,2.0,False,Admis,MGI,2015.0,06/8009655,2006.0,S,A.Bien,12.11
14010796588,F,2.0,True,Ajourne,MIAS,2015.0,07/8074603,2007.0,S,Passable,11.27
14011097084,F,2.0,True,Ajourne,MIAS,2015.0,10/8008263,2010.0,S,Passable,11.62
14011097086,M,1.0,True,Ajourne,MIAS,2015.0,10/8015543,2010.0,S,Passable,11.17
14011298615,F,1.0,False,Admis,MGI,2015.0,12/8009832,2012.0,S,A.Bien,12.13
14011399247,F,2.0,False,Ajourne,MGI,2015.0,01/802313,2001.0,TM,Passable,10.06
14011097514,M,1.0,True,Ajourne,MIAS,2015.0,10/8048885,2010.0,S,Passable,11.65
14011298617,F,1.0,False,Admis,MGI,2015.0,12/8009767,2012.0,TM,A.Bien,13.12
14011298618,F,1.0,True,Ajourne,MIAS,2015.0,12/8010429,2012.0,S,Passable,10.98
14011399249,M,1.0,True,Ajourne,MGI,2015.0,00/805696,2000.0,S,Passable,10.0
14011399251,F,2.0,False,Ajourne,MGI,2015.0,02/801899,2002.0,S,Passable,10.22
14011599305,M,1.0,True,Ajourne,MGI,2015.0,97/733924,1997.0,S,A.Bien,12.33
14011097092,M,2.0,True,Ajourne,MIAS,2015.0,10/8008532,2010.0,S,A.Bien,12.85
14011097098,F,2.0,True,Ajourne,MIAS,2015.0,10/8015512,2010.0,S,A.Bien,12.09
14011298620,F,1.0,False,Ajourne,MGI,2015.0,12/8009484,2012.0,M,Passable,11.37
14011399255,M,1.0,True,Ajourne,MGI,2015.0,02/802467,2002.0,TM,Passable,11.37
14011599304,F,1.0,True,Ajourne,MGI,2015.0,02/802815,2002.0,TM,Passable,10.58
14011399259,F,2.0,False,Admis,MGI,2015.0,99/242963,2002.0,S,Passable,10.5
14010796607,F,2.0,True,Ajourne,MIAS,2015.0,07/8018766,2007.0,TM,Passable,11.94
14011097509,F,2.0,True,Ajourne,MIAS,2015.0,10/8050335,2010.0,S,A.Bien,12.13
14011097102,F,1.0,False,Admis,MGI,2015.0,10/8019853,2010.0,S,Passable,10.62
14011298622,F,1.0,False,Admis,MGI,2015.0,12/8009432,2012.0,M,Passable,11.07
14011298623,F,1.0,True,Ajourne,MIAS,2015.0,12/8009004,2012.0,S,A.Bien,12.91
14011097507,F,2.0,True,Ajourne,MIAS,2015.0,10/8050888,2010.0,S,Bien,14.34
14011298624,M,1.0,True,Ajourne,MIAS,2015.0,12/8008678,2012.0,S,A.Bien,12.3
14011499272,M,1.0,False,Admis,MGI,2015.0,01/802588,2001.0,TM,A.Bien,12.36
14010796618,F,2.0,True,Ajourne,MIAS,2015.0,07/8021096,2007.0,S,Passable,10.44
14011097112,M,2.0,True,Ajourne,MIAS,2015.0,10/8008187,2010.0,S,A.Bien,12.49
14011298626,M,1.0,True,Ajourne,MIAS,2015.0,12/800952,2012.0,TM,Passable,10.02
14011298627,M,1.0,False,Admis,MGI,2015.0,12/8009115,2012.0,S,Passable,10.85
14011097300,M,1.0,False,Admis,MGI,2015.0,10/8008442,2010.0,S,A.Bien,13.3
14011097489,M,2.0,True,Ajourne,MIAS,2015.0,10/8052051,2010.0,S,Passable,11.87
14011298629,F,1.0,True,Ajourne,MIAS,2015.0,12/8053842,2012.0,S,A.Bien,12.9
14011399261,M,2.0,False,Admis,MGI,2015.0,04/801986,2004.0,S,Passable,10.03
14011399266,M,2.0,False,Admis,MGI,2015.0,02/803438,2002.0,S,Passable,10.39
14011097114,F,2.0,True,Ajourne,MIAS,2015.0,10/8009820,2010.0,M,Passable,11.48
14011198541,M,2.0,True,Ajourne,MIAS,2015.0,10/8051320,2010.0,S,A.Bien,12.67
14011097118,F,2.0,True,Ajourne,MIAS,2015.0,10/8008313,2010.0,S,A.Bien,13.8
14011097480,F,2.0,True,Ajourne,MIAS,2015.0,10/8050826,2010.0,S,Bien,15.03
14011298630,F,1.0,True,Ajourne,MIAS,2015.0,12/8014051,2012.0,S,A.Bien,12.75
14010796642,M,3.0,True,Ajourne,MIAS,2015.0,07/8016546,2007.0,S,Bien,14.35
14011097124,F,2.0,True,Ajourne,MIAS,2015.0,10/8008565,2010.0,S,Passable,11.83
14011097126,M,1.0,True,Ajourne,MIAS,2015.0,10/800891 ,2010.0,M,A.Bien,13.13
14011298631,F,1.0,False,Ajourne,MGI,2015.0,12/8008757,2012.0,S,A.Bien,12.67
14010796647,M,2.0,True,Ajourne,MGI,2015.0,07/8028687,2007.0,S,Passable,10.31
14011298633,F,1.0,True,Ajourne,MIAS,2015.0,12/8009483,2012.0,S,A.Bien,12.33
14011399264,M,1.0,True,Ajourne,MIAS,2015.0,13/8009427,2013.0,S,Passable,11.01
14011399268,F,1.0,True,Ajourne,MGI,2015.0,04/8003909,2004.0,S,Passable,10.96
14011097134,M,1.0,True,Ajourne,MIAS,2015.0,10/8012611,2010.0,S,A.Bien,12.85
14011097136,M,2.0,True,Ajourne,MIAS,2015.0,10/8050381,2010.0,S,Passable,11.21
14011097138,M,2.0,True,Ajourne,MIAS,2015.0,10/8012285,2010.0,TM,Passable,11.58
14011298634,F,1.0,True,Ajourne,MIAS,2015.0,12/8008677,2012.0,S,Passable,11.45
14011499270,M,1.0,False,Admis,MGI,2015.0,02/803555,2002.0,TM,Passable,10.85
14011097140,M,2.0,True,Ajourne,MIAS,2015.0,10/8011396,2010.0,TM,A.Bien,12.47
14011097142,M,2.0,True,Ajourne,MIAS,2015.0,10/8011395,2010.0,TM,Passable,10.72
14011097144,M,2.0,True,Ajourne,MIAS,2015.0,10/8008901,2010.0,M,A.Bien,13.02
14011298635,F,2.0,True,Ajourne,MIAS,2015.0,12/8009445,2012.0,S,Passable,10.24
14011499288,F,1.0,False,Ajourne,MGI,2015.0,99/807583,1999.0,S,Passable,10.43
14011097496,M,1.0,True,Admis,MGI,2015.0,10/8051778,2010.0,S,A.Bien,12.55
14011097150,M,2.0,True,Ajourne,MIAS,2015.0,10/8009768,2010.0,S,A.Bien,12.13
14011097152,M,1.0,False,Admis,MGI,2015.0,10/8019940,2010.0,S,A.Bien,12.21
14011097154,M,2.0,True,Ajourne,MIAS,2015.0,10/8008186,2010.0,S,A.Bien,12.72
14011298636,F,1.0,False,Admis,MGI,2015.0,12/8009446,2012.0,S,Passable,11.43
14010796669,F,2.0,True,Ajourne,MIAS,2015.0,07/8015187,2007.0,S,Passable,11.57
14011599306,M,1.0,True,Ajourne,MGI,2015.0,07/8028771,2007.0,S,Passable,11.11
14011097156,M,2.0,True,Ajourne,MIAS,2015.0,10/8008662,2010.0,S,A.Bien,12.57
14011298637,F,1.0,False,Admis,MGI,2015.0,12/8008721,2012.0,S,A.Bien,13.54
14011499276,M,1.0,False,Admis,MGI,2015.0,04/8003785,2004.0,S,Passable,10.07
14010796674,M,1.0,False,Ajourne,MGI,2015.0,07/8018763,2007.0,TM,Passable,11.05
14010796676,M,3.0,True,Ajourne,MIAS,2015.0,07/8013338,2007.0,S,Passable,10.54
14011097163,M,2.0,True,Ajourne,MIAS,2015.0,10/8010404,2010.0,TM,Passable,10.78
14011097313,M,2.0,True,Ajourne,MIAS,2015.0,10/8017676,2010.0,S,Passable,11.42
14011097308,M,2.0,True,Ajourne,MIAS,2015.0,10/8008324,2010.0,S,Bien,14.1
14011097310,M,2.0,True,Ajourne,MIAS,2015.0,08/8022072,2010.0,S,Passable,10.98
14011097312,M,2.0,True,Ajourne,MIAS,2015.0,10/8020204,2010.0,M,A.Bien,13.05
14011097317,F,2.0,True,Ajourne,MIAS,2015.0,10/8049082,2010.0,S,A.Bien,13.09
14010896693,F,2.0,True,Ajourne,MIAS,2015.0,08/8010798,2008.0,TM,Passable,10.0
14010896694,M,2.0,True,Ajourne,MIAS,2015.0,08/8017095,2008.0,TM,Passable,10.62
14011298638,F,1.0,True,Ajourne,MIAS,2015.0,12/8009254,2012.0,S,A.Bien,13.3
14010896697,F,3.0,True,Ajourne,MIAS,2015.0,08/8018456,2008.0,other,A.Bien,12.53
14010896698,M,3.0,True,Ajourne,MIAS,2015.0,08/8022480,2008.0,S,Passable,10.9
14011097169,M,2.0,True,Ajourne,MIAS,2015.0,10/8013500,2010.0,S,A.Bien,12.06
14011298639,M,2.0,True,Ajourne,MIAS,2015.0,12/8009545,2012.0,S,Passable,10.87
14011499283,M,1.0,False,Ajourne,MGI,2015.0,02/803405,2002.0,S,Passable,10.81
14010896704,F,2.0,True,Ajourne,MIAS,2015.0,08/8008511,2008.0,S,Passable,10.71
14011298640,F,2.0,True,Ajourne,MIAS,2015.0,12/8009438,2012.0,S,A.Bien,13.23
14011599295,M,1.0,False,Ajourne,MGI,2015.0,01/809318,2001.0,TM,Passable,11.9
14011499280,F,1.0,False,Ajourne,MGI,2015.0,01/807074,2001.0,S,Passable,11.67
14011499285,M,1.0,False,Ajourne,MGI,2015.0,03/2054671,2003.0,TM,Passable,10.14
14011097173,M,1.0,True,Ajourne,MIAS,2015.0,09/8018512,2010.0,S,Passable,11.25
14011097490,M,2.0,True,Ajourne,MIAS,2015.0,10/8051396,2010.0,S,A.Bien,12.14
14011298641,F,2.0,True,Ajourne,MIAS,2015.0,12/8009249,2012.0,S,Passable,11.86
14011298644,M,1.0,True,Ajourne,MIAS,2015.0,12/8012605,2012.0,S,Passable,10.62
14011299188,M,1.0,False,Admis,MGI,2015.0,12/8017037,2012.0,TM,Passable,11.67
14010896712,F,3.0,True,Ajourne,MIAS,2015.0,08/7070564,2008.0,S,Passable,11.42
14010896713,F,3.0,True,Ajourne,MIAS,2015.0,08/8021929,2008.0,S,Passable,10.46
14010896714,F,2.0,True,Ajourne,MIAS,2015.0,08/8015662,2008.0,TM,Passable,10.15
14011298645,M,1.0,False,Admis,MGI,2015.0,12/8009474,2012.0,M,Passable,10.36
14010896715,F,2.0,True,Ajourne,MIAS,2015.0,08/8012671,2008.0,S,Passable,10.85
14010896716,F,3.0,True,Ajourne,MIAS,2015.0,08/8011144,2008.0,S,A.Bien,12.57
14011097177,M,1.0,False,Admis,MGI,2015.0,10/8008589,2010.0,S,Passable,11.37
14011197861,F,1.0,True,Ajourne,MIAS,2015.0,11/8014621,2011.0,TM,A.Bien,12.43
14011298647,M,1.0,False,Ajourne,MIAS,2015.0,12/8054345,2012.0,S,A.Bien,12.86
14010896726,F,3.0,True,Ajourne,MIAS,2015.0,08/8010641,2008.0,S,Passable,10.76
14011097179,M,2.0,True,Ajourne,MIAS,2015.0,10/8015688,2010.0,TM,A.Bien,12.76
14011298649,F,2.0,True,Ajourne,MIAS,2015.0,12/8056872,2012.0,S,A.Bien,12.0
14011499286,M,1.0,False,Admis,MGI,2015.0,02/803459,2002.0,S,Passable,10.3
14011599300,M,1.0,True,Ajourne,MGI,2015.0,08/8013484,2008.0,TM,Passable,10.9
14010896732,F,3.0,True,Ajourne,MIAS,2015.0,08/8011927,2008.0,S,Passable,11.14
14011097181,F,1.0,True,Ajourne,MIAS,2015.0,10/8010288,2010.0,S,A.Bien,12.87
14011097609,M,1.0,False,Ajourne,MGI,2015.0,09/8016952,2009.0,S,Passable,10.8
14011298650,M,1.0,True,Ajourne,MIAS,2015.0,12/8009141,2012.0,S,Passable,11.33
14011298651,M,2.0,True,Ajourne,MIAS,2015.0,12/8009128,2012.0,S,A.Bien,12.63
14011298652,M,1.0,True,Ajourne,MIAS,2015.0,12/8009687,2012.0,S,Passable,11.23
14011298653,F,1.0,True,Ajourne,MIAS,2015.0,12/8014209,2012.0,S,Passable,11.14
14011298654,F,2.0,True,Ajourne,MIAS,2015.0,12/8056815,2012.0,S,Passable,10.86
14011298655,F,2.0,True,Ajourne,MIAS,2015.0,12/8056763,2012.0,S,Passable,11.63
14011298656,F,2.0,True,Ajourne,MIAS,2015.0,12/8008417,2012.0,S,A.Bien,13.06
14011298657,F,2.0,True,Ajourne,MIAS,2015.0,12/8008519,2012.0,S,A.Bien,12.35
14011298659,F,2.0,True,Ajourne,MIAS,2015.0,12/8054146,2012.0,S,A.Bien,12.29
14010896752,F,3.0,True,Ajourne,MIAS,2015.0,07/8014111,2007.0,S,A.Bien,12.06
14010896754,F,3.0,True,Ajourne,MIAS,2015.0,08/8061493,2008.0,S,Passable,10.46
14010896755,F,3.0,True,Ajourne,MIAS,2015.0,08/8062943,2008.0,S,Passable,10.4
14010896756,F,3.0,True,Ajourne,MIAS,2015.0,08/8061899,2008.0,S,Passable,10.84
14010896757,M,2.0,False,Admis,MGI,2015.0,08/8021708,2008.0,S,Passable,11.93
14011298660,M,1.0,True,Ajourne,MIAS,2015.0,12/8054225,2012.0,S,Passable,10.43
14011298661,M,2.0,True,Ajourne,MIAS,2015.0,12/8008868,2012.0,S,Passable,11.4
14010896767,M,3.0,True,Ajourne,MIAS,2015.0,08/100826,2008.0,S,Passable,10.0
14010896770,F,3.0,True,Ajourne,MIAS,2015.0,08/8014838,2008.0,S,Passable,11.34
14010896774,F,3.0,True,Ajourne,MIAS,2015.0,07/8014175,2007.0,S,Passable,11.28
14010896775,F,3.0,True,Ajourne,MIAS,2015.0,08/7069940,2008.0,S,A.Bien,12.73
14011298662,F,1.0,False,Admis,MGI,2015.0,12/8009479,2012.0,S,Passable,10.69
14011298663,M,1.0,True,Ajourne,MIAS,2015.0,12/8054242,2012.0,S,Passable,10.24
14010896777,M,1.0,True,Ajourne,MIAS,2015.0,08/8015633,2008.0,TM,Passable,10.63
14011599303,M,1.0,True,Ajourne,MGI,2015.0,08/0000000,2008.0,S,A.Bien,12.0
14011599299,M,1.0,True,Ajourne,MGI,2015.0,08/000000,2008.0,S,Passable,10.0
14010896785,F,3.0,True,Ajourne,MIAS,2015.0,08/0000000,2008.0,other,Passable,10.0
14010896786,M,2.0,True,Ajourne,MIAS,2015.0,08/8062615,2008.0,S,A.Bien,12.15
14011097191,F,2.0,True,Ajourne,MIAS,2015.0,10/8020210,2010.0,S,A.Bien,13.21
14011198465,F,2.0,False,Admis,MGI,2015.0,11/8048252,2011.0,S,A.Bien,13.17
14010896788,M,2.0,True,Ajourne,MIAS,2015.0,08/8013393,2008.0,S,Passable,10.25
14011298664,M,2.0,True,Ajourne,MIAS,2015.0,12/8054264,2012.0,S,Passable,11.72
14010896792,F,3.0,True,Ajourne,MIAS,2015.0,08/8010581,2008.0,S,Bien,14.28
14010896793,M,3.0,True,Ajourne,MIAS,2015.0,08/8016848,2008.0,S,Passable,11.65
14010896796,M,2.0,True,Ajourne,MIAS,2015.0,08/8011746,2008.0,S,Passable,11.42
14010896800,M,3.0,True,Ajourne,MIAS,2015.0,08/8062948,2008.0,S,Passable,10.78
14010896801,F,3.0,True,Ajourne,MIAS,2015.0,08/8015496,2008.0,S,Passable,11.36
14011298665,F,1.0,True,Ajourne,MIAS,2015.0,12/8009538,2012.0,S,A.Bien,12.11
14010896805,F,3.0,True,Ajourne,MIAS,2015.0,08/8061130,2008.0,S,A.Bien,13.3
14011097197,F,2.0,True,Ajourne,MIAS,2015.0,10/8010310,2010.0,S,Passable,11.82
14010896807,F,1.0,True,Ajourne,MIAS,2015.0,08/8013410,2008.0,S,A.Bien,12.69
14010896808,F,3.0,True,Ajourne,MIAS,2015.0,08/8061283,2008.0,TM,Passable,10.05
14010896810,F,3.0,True,Ajourne,MIAS,2015.0,08/8011124,2008.0,S,Assez bien,12.53
14010896811,F,3.0,True,Ajourne,MIAS,2015.0,08/8011648,2008.0,S,A.Bien,12.49
14011298667,M,1.0,False,Admis,MGI,2015.0,12/8008502,2012.0,S,A.Bien,12.45
14010896812,M,3.0,True,Ajourne,MIAS,2015.0,08/8012278,2008.0,S,A.Bien,12.57
14010896815,F,3.0,True,Ajourne,MIAS,2015.0,08/8014472,2008.0,S,A.Bien,13.35
14010896817,M,2.0,True,Ajourne,MIAS,2015.0,08/8021626,2008.0,S,A.Bien,12.24
14011298668,F,1.0,False,Admis,MGI,2015.0,12/8009489,2012.0,S,Passable,10.6
14010896819,M,2.0,True,Ajourne,MIAS,2015.0,08/8012796,2008.0,S,Passable,10.18
14010896820,M,2.0,True,Ajourne,MIAS,2015.0,08/8061524,2008.0,S,Passable,10.8
14010896823,M,3.0,True,Ajourne,MIAS,2015.0,08/8010729,2008.0,TM,A.Bien,12.08
14011298669,M,2.0,False,Ajourne,MIAS,2015.0,12/8009139,2012.0,S,A.Bien,12.58
14010896826,M,2.0,True,Ajourne,MIAS,2015.0,08/8008250,2008.0,S,Passable,11.65
14010896828,F,3.0,True,Ajourne,MIAS,2015.0,08/8010538,2008.0,S,A.Bien,12.9
14011097201,F,2.0,True,Ajourne,MIAS,2015.0,10/8014634,2010.0,S,A.Bien,12.67
14010896829,F,3.0,True,Ajourne,MIAS,2015.0,08/8014860,2008.0,S,A.Bien,12.37
14010896833,M,2.0,True,Ajourne,MIAS,2015.0,08/8008430,2008.0,S,Passable,10.6
14011298670,M,1.0,False,Admis,MGI,2015.0,12/8009490,2012.0,S,Passable,11.26
14011298671,M,2.0,True,Ajourne,MIAS,2015.0,12/8012691,2012.0,S,A.Bien,12.15
14010896840,M,3.0,True,Ajourne,MIAS,2015.0,08/8010324,2008.0,S,A.Bien,12.91
14010896842,F,3.0,True,Ajourne,MIAS,2015.0,08/8016991,2008.0,S,A.Bien,13.48
14010896846,M,3.0,True,Ajourne,MIAS,2015.0,08/8021959,2008.0,S,A.Bien,12.2
14010896848,F,3.0,True,Ajourne,MIAS,2015.0,08/8060406,2008.0,S,A.Bien,12.65
14010896850,M,2.0,True,Ajourne,MIAS,2015.0,08/8012701,2008.0,S,Passable,11.17
14010896851,M,2.0,True,Ajourne,MIAS,2015.0,08/8058216,2008.0,S,Passable,11.06
